RelationType;FromEntity;FromPath;FromLine;ToEntity;ToPath;FromClass;ToClass;RelationCount;FromModule>ToModule;Key;Violation
CALLS;renderUiState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;714;getConnectionState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/MainUiState.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.MainUiState;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
CALLS;renderUiState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;733;getControllerUniqueId;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/MainUiState.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.MainUiState;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;renderSettingItems;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;883;CUSTOMIZE_VIBE;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.SettingItemUiModel$ItemId;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;renderSettingItems;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;873;LIVE_BATTERY_OVERLAY;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.SettingItemUiModel$ItemId;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;onCreate;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;168;SYSTEM;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/EventChangeParam.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.EventChangeParam$Source;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;onResume;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;182;SYSTEM;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/EventChangeParam.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.EventChangeParam$Source;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;renderSettingItems;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;896;PROTECT_BATTERY;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.SettingItemUiModel$ItemId;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;renderSettingItems;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;863;BACKGROUND_MONITORING;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.SettingItemUiModel$ItemId;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;renderSettingItems;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;888;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.SettingItemUiModel$Control$None;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;onResume;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;181;SYSTEM;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/EventChangeParam.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.model.EventChangeParam$Source;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;run;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;92;SYSTEM;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/EventChangeParam.kt;com.android.synclab.glimpse.presentation.MainActivity$periodicRefresh$1;com.android.synclab.glimpse.presentation.model.EventChangeParam$Source;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;onInputDeviceAdded;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;100;SYSTEM;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/EventChangeParam.kt;com.android.synclab.glimpse.presentation.MainActivity$inputDeviceListener$1;com.android.synclab.glimpse.presentation.model.EventChangeParam$Source;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;onInputDeviceChanged;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;110;SYSTEM;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/EventChangeParam.kt;com.android.synclab.glimpse.presentation.MainActivity$inputDeviceListener$1;com.android.synclab.glimpse.presentation.model.EventChangeParam$Source;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
READS;onInputDeviceRemoved;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;105;SYSTEM;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/EventChangeParam.kt;com.android.synclab.glimpse.presentation.MainActivity$inputDeviceListener$1;com.android.synclab.glimpse.presentation.model.EventChangeParam$Source;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;11;N
CALLS;onCreate;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;167;currentUiState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel/MainViewModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.viewmodel.MainViewModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel;12;N
CALLS;onCreate;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;133;MainViewModelFactory;app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel/MainViewModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.viewmodel.MainViewModelFactory;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel;12;N
CALLS;onResume;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;174;currentUiState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel/MainViewModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.viewmodel.MainViewModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel;12;N
CALLS;bindViewModelObserver;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;694;setOnViewModelChange;app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel/MainViewModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.viewmodel.MainViewModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel;12;N
CALLS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;201;clearOnViewModelChange;app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel/MainViewModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.viewmodel.MainViewModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel;12;N
CALLS;requestControllerRefresh;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;617;refreshControllerInfo;app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel/MainViewModel.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.presentation.viewmodel.MainViewModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/{ROOT}>app/src/main/kotlin/com/android/synclab/glimpse/presentation/viewmodel;12;N
CALLS;AppContainer;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;33;controllerProfileDao;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/core/GlimpseDatabase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.infra.repository.roomdb.core.GlimpseDatabase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/infra;13;N
CALLS;AppContainer;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;33;RoomControllerProfileRepository;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/RoomControllerProfileRepository.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.infra.repository.roomdb.RoomControllerProfileRepository;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/infra;13;N
CALLS;AppContainer;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;31;GamepadRepositoryImpl;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/infra;13;N
CALLS;AppContainer;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;28;create;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/core/GlimpseDatabase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.infra.repository.roomdb.core.GlimpseDatabase$Companion;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/infra;13;N
CALLS;provideOverlayWindowController;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;73;OverlayWindowController;app/src/main/kotlin/com/android/synclab/glimpse/infra/overlay/OverlayWindowController.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.infra.overlay.OverlayWindowController;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/infra;13;N
CALLS;AppContainer;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;27;InputDeviceGateway;app/src/main/kotlin/com/android/synclab/glimpse/infra/input/InputDeviceGateway.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.infra.input.InputDeviceGateway;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/infra;13;N
CALLS;provideMonitoringNotificationController;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;81;MonitoringNotificationController;app/src/main/kotlin/com/android/synclab/glimpse/infra/notification/MonitoringNotificationController.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.infra.notification.MonitoringNotificationController;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/infra;13;N
READS;AppContainer;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;28;Companion;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/roomdb/core/GlimpseDatabase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.infra.repository.roomdb.core.GlimpseDatabase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/infra;13;N
CALLS;provideConnectedPs4ControllersUseCase;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;45;GetConnectedPs4ControllersUseCase;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/GetConnectedPs4ControllersUseCase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.domain.usecase.GetConnectedPs4ControllersUseCase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/domain;14;N
CALLS;provideClosePs4ControllerLightSessionUseCase;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;57;ClosePs4ControllerLightSessionUseCase;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/ClosePs4ControllerLightSessionUseCase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.domain.usecase.ClosePs4ControllerLightSessionUseCase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/domain;14;N
CALLS;provideUpsertControllerProfileUseCase;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;65;UpsertControllerProfileUseCase;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/UpsertControllerProfileUseCase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.domain.usecase.UpsertControllerProfileUseCase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/domain;14;N
CALLS;provideDeleteControllerProfileUseCase;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;69;DeleteControllerProfileUseCase;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/DeleteControllerProfileUseCase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.domain.usecase.DeleteControllerProfileUseCase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/domain;14;N
CALLS;provideGetControllerProfileUseCase;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;61;GetControllerProfileUseCase;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/GetControllerProfileUseCase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.domain.usecase.GetControllerProfileUseCase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/domain;14;N
CALLS;provideSetPs4ControllerLightColorUseCase;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;53;SetPs4ControllerLightColorUseCase;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/SetPs4ControllerLightColorUseCase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.domain.usecase.SetPs4ControllerLightColorUseCase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/domain;14;N
CALLS;providePrimaryGamepadBatteryUseCase;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;49;GetPrimaryGamepadBatteryUseCase;app/src/main/kotlin/com/android/synclab/glimpse/domain/usecase/GetPrimaryGamepadBatteryUseCase.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.domain.usecase.GetPrimaryGamepadBatteryUseCase;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/domain;14;N
READS;AppContainer;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;34;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.di.AppContainer;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/data;15;N
CALLS;from;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;91;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.di.AppContainer$Companion;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/utils;16;N
READS;from;app/src/main/kotlin/com/android/synclab/glimpse/di/AppContainer.kt;91;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.di.AppContainer$Companion;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/di>app/src/main/kotlin/com/android/synclab/glimpse/utils;16;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;140;getChecked;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel$Control$Toggle;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;116;getIconRes;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;117;getIconWidthDp;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;135;getControl;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;118;getTitle;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;141;getEnabled;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel$Control$Toggle;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;120;getSubtitle;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;117;getIconHeightDp;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;bind;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;159;getIconRes;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$SettingItemViewHolder;com.android.synclab.glimpse.presentation.model.SettingItemUiModel$Control$Action;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;areItemsTheSame;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/SettingItemAdapter.kt;29;getId;app/src/main/kotlin/com/android/synclab/glimpse/presentation/model/SettingItemUiModel.kt;com.android.synclab.glimpse.presentation.view.SettingItemAdapter$Companion$DiffCallback$1;com.android.synclab.glimpse.presentation.model.SettingItemUiModel;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view>app/src/main/kotlin/com/android/synclab/glimpse/presentation/model;17;N
CALLS;getPrimaryGamepadBatterySnapshot;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;90;GamepadBatterySnapshot;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
CALLS;getPrimaryGamepadBatterySnapshot;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;85;GamepadBatterySnapshot;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;276;ControllerLightCommandResult;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;220;ControllerLightCommandResult;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;177;ControllerLightCommandResult;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
CALLS;applyColorToTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;392;ControllerLightCommandResult;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;260;ControllerLightCommandResult;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
CALLS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;116;ControllerLightCommandResult;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.ControllerLightCommandResult;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
CALLS;getPrimaryGamepadBatterySnapshot;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;91;GamepadBatterySnapshot;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
READS;applyColorToTarget;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;393;SUCCESS;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.ControllerLightCommandStatus;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
READS;mapStatus;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;510;DISCHARGING;app/src/main/kotlin/com/android/synclab/glimpse/data/model/BatteryChargeStatus.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.BatteryChargeStatus;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
READS;setPs4ControllerLightColor;app/src/main/kotlin/com/android/synclab/glimpse/infra/repository/GamepadRepositoryImpl.kt;255;PERMISSION_DENIED;app/src/main/kotlin/com/android/synclab/glimpse/data/model/ControllerLightCommandResult.kt;com.android.synclab.glimpse.infra.repository.GamepadRepositoryImpl;com.android.synclab.glimpse.data.model.ControllerLightCommandStatus;1;app/src/main/kotlin/com/android/synclab/glimpse/infra>app/src/main/kotlin/com/android/synclab/glimpse/data;18;N
