metric_id;metric_type_id;entity_id;value;path_id
2863;144;272869;1;271423
2864;103;271686;1;271423
2865;117;271686;0.2775;271423
2866;220;271687;1;271689
2867;224;271687;8;271689
2868;227;271687;1;271689
2869;229;271687;1;271689
2870;231;271687;1;271689
2871;202;271690;38;271691
2872;217;271690;8;271691
2873;203;271690;35;271691
2874;207;271690;32;271691
2875;208;271690;4;271691
2876;205;271690;1;271691
2877;209;271690;2;271691
2878;206;271690;8;271691
2879;220;271690;9;271691
2880;201;271690;925;271691
2881;212;271690;827;271691
2882;221;271690;2;271691
2883;224;271690;208;271691
2884;225;271690;1;271691
2885;226;271690;88;271691
2886;227;271690;0.9811;271691
2887;229;271690;9;271691
2888;230;271690;194;271691
2889;231;271690;1;271691
2890;232;271690;194;271691
2891;236;271690;0.093;271691
2892;237;271690;220;271691
2893;238;271690;450;271691
2894;241;271690;28;271691
2895;242;271690;4950;271691
2896;243;271690;827;271691
2897;244;271690;800;271691
2898;245;271690;800;271691
2899;246;271690;4948;271691
2900;247;271690;2;271691
2901;248;271690;4765;271691
2902;249;271690;87;271691
2903;103;271789;0;271691
2904;103;272003;0;271691
2905;102;271852;1;271691
2906;101;271852;4;271691
2907;105;271852;4;271691
2908;103;271852;0;271691
2909;133;271852;1;271691
2910;136;271852;1;271691
2911;138;271852;22;271691
2912;139;271852;4;271691
2913;140;271852;4;271691
2914;141;271852;4;271691
2915;142;271852;22;271691
2916;102;271961;1;271691
2917;101;271961;6;271691
2918;105;271961;6;271691
2919;103;271961;0;271691
2920;128;271961;0.3333;271691
2921;133;271961;1;271691
2922;136;271961;1;271691
2923;138;271961;30;271691
2924;139;271961;6;271691
2925;140;271961;6;271691
2926;141;271961;6;271691
2927;142;271961;30;271691
2928;103;272031;1;271691
2929;103;272062;5;271691
2930;117;272062;0.15;271691
2931;103;271738;0;271691
2932;102;271993;7;271691
2933;101;271993;9;271691
2934;105;271993;9;271691
2935;103;271993;1;271691
2936;117;271993;0.1625;271691
2937;128;271993;0.4444;271691
2938;133;271993;2;271691
2939;136;271993;7;271691
2940;137;271993;1;271691
2941;138;271993;79;271691
2942;139;271993;9;271691
2943;140;271993;9;271691
2944;141;271993;9;271691
2945;142;271993;79;271691
2946;102;271911;1;271691
2947;101;271911;3;271691
2948;105;271911;3;271691
2949;103;271911;0;271691
2950;117;271911;0.161;271691
2951;133;271911;1;271691
2952;136;271911;1;271691
2953;138;271911;15;271691
2954;139;271911;3;271691
2955;140;271911;3;271691
2956;141;271911;3;271691
2957;142;271911;15;271691
2958;101;271728;925;271691
2959;105;271728;827;271691
2960;114;271728;2;271691
2961;103;271728;0;271691
2962;117;271728;0.15;271691
2963;128;271728;0.093;271691
2964;138;271728;4950;271691
2965;139;271728;827;271691
2966;140;271728;800;271691
2967;141;271728;800;271691
2968;142;271728;4948;271691
2969;143;271728;2;271691
2970;102;271827;4;271691
2971;101;271827;3;271691
2972;105;271827;3;271691
2973;103;271827;1;271691
2974;117;271827;0.4053;271691
2975;128;271827;0.3333;271691
2976;133;271827;2;271691
2977;136;271827;4;271691
2978;137;271827;1;271691
2979;138;271827;42;271691
2980;139;271827;3;271691
2981;140;271827;3;271691
2982;141;271827;3;271691
2983;142;271827;42;271691
2984;102;271930;1;271691
2985;101;271930;10;271691
2986;105;271930;10;271691
2987;103;271930;0;271691
2988;128;271930;0.2;271691
2989;133;271930;1;271691
2990;136;271930;1;271691
2991;138;271930;75;271691
2992;139;271930;10;271691
2993;140;271930;10;271691
2994;141;271930;10;271691
2995;142;271930;75;271691
2996;102;271933;9;271691
2997;101;271933;38;271691
2998;105;271933;35;271691
2999;103;271933;1;271691
3000;117;271933;0.1619;271691
3001;128;271933;0.0789;271691
3002;133;271933;5;271691
3003;136;271933;9;271691
3004;137;271933;5;271691
3005;138;271933;190;271691
3006;139;271933;35;271691
3007;140;271933;35;271691
3008;141;271933;35;271691
3009;142;271933;190;271691
3010;144;271933;9;271691
3011;102;271844;1;271691
3012;101;271844;1;271691
3013;105;271844;1;271691
3014;103;271844;0;271691
3015;133;271844;1;271691
3016;136;271844;1;271691
3017;138;271844;5;271691
3018;139;271844;1;271691
3019;140;271844;1;271691
3020;141;271844;1;271691
3021;142;271844;5;271691
3022;103;271855;5;271691
3023;117;271855;0.7961;271691
3024;144;271855;2;271691
3025;102;271936;3;271691
3026;101;271936;54;271691
3027;105;271936;52;271691
3028;103;271936;1;271691
3029;117;271936;0.1619;271691
3030;128;271936;0.037;271691
3031;133;271936;2;271691
3032;136;271936;3;271691
3033;137;271936;1;271691
3034;138;271936;255;271691
3035;139;271936;52;271691
3036;140;271936;52;271691
3037;141;271936;52;271691
3038;142;271936;255;271691
3039;103;272116;3;271691
3040;117;272116;0.15;271691
3041;144;272116;6;271691
3042;102;271847;14;271691
3043;101;271847;29;271691
3044;105;271847;27;271691
3045;103;271847;0;271691
3046;128;271847;0.1379;271691
3047;133;271847;7;271691
3048;136;271847;14;271691
3049;137;271847;10;271691
3050;138;271847;158;271691
3051;139;271847;27;271691
3052;140;271847;27;271691
3053;141;271847;27;271691
3054;142;271847;158;271691
3055;102;271880;1;271691
3056;101;271880;4;271691
3057;105;271880;4;271691
3058;103;271880;0;271691
3059;128;271880;0.25;271691
3060;133;271880;1;271691
3061;136;271880;1;271691
3062;138;271880;22;271691
3063;139;271880;4;271691
3064;140;271880;4;271691
3065;141;271880;4;271691
3066;142;271880;22;271691
3067;103;271853;0;271691
3068;102;271872;3;271691
3069;101;271872;7;271691
3070;105;271872;7;271691
3071;103;271872;0;271691
3072;117;271872;0.1832;271691
3073;133;271872;2;271691
3074;136;271872;3;271691
3075;137;271872;1;271691
3076;138;271872;40;271691
3077;139;271872;7;271691
3078;140;271872;7;271691
3079;141;271872;7;271691
3080;142;271872;40;271691
3081;102;271904;10;271691
3082;101;271904;56;271691
3083;105;271904;51;271691
3084;103;271904;2;271691
3085;117;271904;0.4401;271691
3086;128;271904;0.2321;271691
3087;133;271904;5;271691
3088;136;271904;10;271691
3089;137;271904;4;271691
3090;138;271904;526;271691
3091;139;271904;51;271691
3092;140;271904;51;271691
3093;141;271904;51;271691
3094;142;271904;526;271691
3095;144;271904;10;271691
3096;102;271763;3;271691
3097;101;271763;12;271691
3098;105;271763;12;271691
3099;103;271763;0;271691
3100;117;271763;0.1542;271691
3101;133;271763;2;271691
3102;136;271763;3;271691
3103;137;271763;1;271691
3104;138;271763;62;271691
3105;139;271763;12;271691
3106;140;271763;12;271691
3107;141;271763;12;271691
3108;142;271763;62;271691
3109;102;271825;1;271691
3110;101;271825;3;271691
3111;105;271825;3;271691
3112;103;271825;0;271691
3113;133;271825;1;271691
3114;136;271825;1;271691
3115;138;271825;5;271691
3116;139;271825;3;271691
3117;140;271825;3;271691
3118;141;271825;3;271691
3119;142;271825;5;271691
3120;103;271744;0;271691
3121;102;271771;1;271691
3122;101;271771;15;271691
3123;105;271771;15;271691
3124;103;271771;0;271691
3125;117;271771;0.15;271691
3126;128;271771;0.0667;271691
3127;133;271771;1;271691
3128;136;271771;1;271691
3129;138;271771;105;271691
3130;139;271771;15;271691
3131;140;271771;15;271691
3132;141;271771;15;271691
3133;142;271771;105;271691
3134;144;271771;1;271691
3135;102;271871;7;271691
3136;101;271871;27;271691
3137;105;271871;25;271691
3138;103;271871;1;271691
3139;117;271871;0.1954;271691
3140;128;271871;0.037;271691
3141;133;271871;4;271691
3142;136;271871;7;271691
3143;137;271871;4;271691
3144;138;271871;105;271691
3145;139;271871;25;271691
3146;140;271871;25;271691
3147;141;271871;25;271691
3148;142;271871;105;271691
3149;102;271939;1;271691
3150;101;271939;1;271691
3151;105;271939;1;271691
3152;103;271939;0;271691
3153;133;271939;1;271691
3154;136;271939;1;271691
3155;138;271939;7;271691
3156;139;271939;1;271691
3157;140;271939;1;271691
3158;141;271939;1;271691
3159;142;271939;7;271691
3160;103;272081;5;271691
3161;117;272081;0.15;271691
3162;102;271935;4;271691
3163;101;271935;17;271691
3164;105;271935;16;271691
3165;103;271935;2;271691
3166;117;271935;0.1619;271691
3167;133;271935;2;271691
3168;136;271935;4;271691
3169;137;271935;1;271691
3170;138;271935;107;271691
3171;139;271935;16;271691
3172;140;271935;16;271691
3173;141;271935;16;271691
3174;142;271935;107;271691
3175;144;271935;2;271691
3176;102;271951;9;271691
3177;101;271951;36;271691
3178;105;271951;35;271691
3179;103;271951;0;271691
3180;128;271951;0.2222;271691
3181;133;271951;5;271691
3182;136;271951;9;271691
3183;137;271951;4;271691
3184;138;271951;198;271691
3185;139;271951;35;271691
3186;140;271951;35;271691
3187;141;271951;35;271691
3188;142;271951;198;271691
3189;102;271841;28;271691
3190;101;271841;100;271691
3191;105;271841;92;271691
3192;103;271841;0;271691
3193;117;271841;0.1925;271691
3194;128;271841;0.12;271691
3195;133;271841;13;271691
3196;136;271841;28;271691
3197;137;271841;18;271691
3198;138;271841;566;271691
3199;139;271841;92;271691
3200;140;271841;92;271691
3201;141;271841;92;271691
3202;142;271841;566;271691
3203;144;271841;7;271691
3204;102;271849;1;271691
3205;101;271849;1;271691
3206;105;271849;1;271691
3207;103;271849;0;271691
3208;133;271849;1;271691
3209;136;271849;1;271691
3210;138;271849;5;271691
3211;139;271849;1;271691
3212;140;271849;1;271691
3213;141;271849;1;271691
3214;142;271849;5;271691
3215;102;271960;1;271691
3216;101;271960;3;271691
3217;105;271960;3;271691
3218;103;271960;0;271691
3219;133;271960;1;271691
3220;136;271960;1;271691
3221;138;271960;6;271691
3222;139;271960;3;271691
3223;140;271960;3;271691
3224;141;271960;3;271691
3225;142;271960;6;271691
3226;103;272068;7;271691
3227;117;272068;0.15;271691
3228;103;272096;1;271691
3229;117;272096;0.15;271691
3230;102;271767;3;271691
3231;101;271767;16;271691
3232;105;271767;16;271691
3233;103;271767;1;271691
3234;117;271767;0.7877;271691
3235;128;271767;0.125;271691
3236;133;271767;2;271691
3237;136;271767;3;271691
3238;137;271767;1;271691
3239;138;271767;86;271691
3240;139;271767;16;271691
3241;140;271767;16;271691
3242;141;271767;16;271691
3243;142;271767;86;271691
3244;144;271767;8;271691
3245;102;271957;3;271691
3246;101;271957;30;271691
3247;105;271957;30;271691
3248;103;271957;1;271691
3249;117;271957;0.1755;271691
3250;128;271957;0.1;271691
3251;133;271957;2;271691
3252;136;271957;3;271691
3253;137;271957;1;271691
3254;138;271957;166;271691
3255;139;271957;30;271691
3256;140;271957;30;271691
3257;141;271957;30;271691
3258;142;271957;166;271691
3259;144;271957;5;271691
3260;103;272023;2;271691
3261;117;272023;0.15;271691
3262;144;272023;6;271691
3263;102;271775;1;271691
3264;101;271775;6;271691
3265;105;271775;6;271691
3266;103;271775;0;271691
3267;117;271775;0.15;271691
3268;133;271775;1;271691
3269;136;271775;1;271691
3270;138;271775;32;271691
3271;139;271775;6;271691
3272;140;271775;6;271691
3273;141;271775;6;271691
3274;142;271775;32;271691
3275;102;271785;7;271691
3276;101;271785;18;271691
3277;105;271785;17;271691
3278;103;271785;1;271691
3279;117;271785;0.1642;271691
3280;128;271785;0.0556;271691
3281;133;271785;4;271691
3282;136;271785;7;271691
3283;137;271785;4;271691
3284;138;271785;92;271691
3285;139;271785;17;271691
3286;140;271785;17;271691
3287;141;271785;17;271691
3288;142;271785;92;271691
3289;144;271785;1;271691
3290;103;271873;0;271691
3291;102;271811;5;271691
3292;101;271811;10;271691
3293;105;271811;9;271691
3294;103;271811;0;271691
3295;117;271811;0.2137;271691
3296;128;271811;0.1;271691
3297;133;271811;3;271691
3298;136;271811;5;271691
3299;137;271811;2;271691
3300;138;271811;49;271691
3301;139;271811;9;271691
3302;140;271811;9;271691
3303;141;271811;9;271691
3304;142;271811;49;271691
3305;102;271851;1;271691
3306;101;271851;3;271691
3307;105;271851;3;271691
3308;103;271851;0;271691
3309;133;271851;1;271691
3310;136;271851;1;271691
3311;138;271851;10;271691
3312;139;271851;3;271691
3313;140;271851;3;271691
3314;141;271851;3;271691
3315;142;271851;10;271691
3316;103;272099;1;271691
3317;117;272099;0.15;271691
3318;144;272099;1;271691
3319;102;271824;1;271691
3320;101;271824;8;271691
3321;105;271824;8;271691
3322;103;271824;0;271691
3323;128;271824;0.25;271691
3324;133;271824;1;271691
3325;136;271824;1;271691
3326;138;271824;39;271691
3327;139;271824;8;271691
3328;140;271824;8;271691
3329;141;271824;8;271691
3330;142;271824;39;271691
3331;102;272000;1;271691
3332;101;272000;1;271691
3333;105;272000;1;271691
3334;103;272000;1;271691
3335;117;272000;0.1736;271691
3336;133;272000;1;271691
3337;136;272000;1;271691
3338;138;272000;18;271691
3339;139;272000;1;271691
3340;140;272000;1;271691
3341;141;272000;1;271691
3342;142;272000;18;271691
3343;103;271891;0;271691
3344;103;272075;5;271691
3345;117;272075;0.15;271691
3346;103;272148;3;271691
3347;117;272148;0.3412;271691
3348;102;271846;1;271691
3349;101;271846;1;271691
3350;105;271846;1;271691
3351;103;271846;0;271691
3352;133;271846;1;271691
3353;136;271846;1;271691
3354;138;271846;5;271691
3355;139;271846;1;271691
3356;140;271846;1;271691
3357;141;271846;1;271691
3358;142;271846;5;271691
3359;102;271962;1;271691
3360;101;271962;3;271691
3361;105;271962;3;271691
3362;103;271962;0;271691
3363;128;271962;0.3333;271691
3364;133;271962;1;271691
3365;136;271962;1;271691
3366;138;271962;20;271691
3367;139;271962;3;271691
3368;140;271962;3;271691
3369;141;271962;3;271691
3370;142;271962;20;271691
3371;103;272110;2;271691
3372;117;272110;0.15;271691
3373;144;272110;4;271691
3374;103;271866;0;271691
3375;102;271938;1;271691
3376;101;271938;1;271691
3377;105;271938;1;271691
3378;103;271938;0;271691
3379;133;271938;1;271691
3380;136;271938;1;271691
3381;138;271938;7;271691
3382;139;271938;1;271691
3383;140;271938;1;271691
3384;141;271938;1;271691
3385;142;271938;7;271691
3386;102;271843;8;271691
3387;101;271843;12;271691
3388;105;271843;12;271691
3389;103;271843;0;271691
3390;128;271843;0.1667;271691
3391;133;271843;4;271691
3392;136;271843;8;271691
3393;137;271843;4;271691
3394;138;271843;77;271691
3395;139;271843;12;271691
3396;140;271843;12;271691
3397;141;271843;12;271691
3398;142;271843;77;271691
3399;102;271850;1;271691
3400;101;271850;1;271691
3401;105;271850;1;271691
3402;103;271850;0;271691
3403;133;271850;1;271691
3404;136;271850;1;271691
3405;138;271850;5;271691
3406;139;271850;1;271691
3407;140;271850;1;271691
3408;141;271850;1;271691
3409;142;271850;5;271691
3410;103;272021;2;271691
3411;117;272021;0.15;271691
3412;102;271865;1;271691
3413;101;271865;4;271691
3414;105;271865;4;271691
3415;103;271865;0;271691
3416;133;271865;1;271691
3417;136;271865;1;271691
3418;138;271865;22;271691
3419;139;271865;4;271691
3420;140;271865;4;271691
3421;141;271865;4;271691
3422;142;271865;22;271691
3423;102;271958;1;271691
3424;101;271958;1;271691
3425;105;271958;1;271691
3426;103;271958;0;271691
3427;133;271958;1;271691
3428;136;271958;1;271691
3429;138;271958;7;271691
3430;139;271958;1;271691
3431;140;271958;1;271691
3432;141;271958;1;271691
3433;142;271958;7;271691
3434;102;271934;1;271691
3435;101;271934;6;271691
3436;105;271934;6;271691
3437;103;271934;1;271691
3438;117;271934;0.1619;271691
3439;128;271934;0.1667;271691
3440;133;271934;1;271691
3441;136;271934;1;271691
3442;138;271934;47;271691
3443;139;271934;6;271691
3444;140;271934;6;271691
3445;141;271934;6;271691
3446;142;271934;47;271691
3447;144;271934;3;271691
3448;102;271806;22;271691
3449;101;271806;47;271691
3450;105;271806;43;271691
3451;114;271806;1;271691
3452;103;271806;2;271691
3453;117;271806;0.4942;271691
3454;128;271806;0.0851;271691
3455;133;271806;9;271691
3456;136;271806;22;271691
3457;137;271806;20;271691
3458;138;271806;206;271691
3459;139;271806;43;271691
3460;140;271806;43;271691
3461;141;271806;43;271691
3462;142;271806;205;271691
3463;143;271806;1;271691
3464;103;271882;0;271691
3465;102;271954;9;271691
3466;101;271954;27;271691
3467;105;271954;27;271691
3468;103;271954;0;271691
3469;128;271954;0.2222;271691
3470;133;271954;5;271691
3471;136;271954;9;271691
3472;137;271954;4;271691
3473;138;271954;143;271691
3474;139;271954;27;271691
3475;140;271954;27;271691
3476;141;271954;27;271691
3477;142;271954;143;271691
3478;102;271915;6;271691
3479;101;271915;8;271691
3480;105;271915;8;271691
3481;103;271915;1;271691
3482;117;271915;0.161;271691
3483;133;271915;2;271691
3484;136;271915;6;271691
3485;137;271915;1;271691
3486;138;271915;45;271691
3487;139;271915;8;271691
3488;140;271915;8;271691
3489;141;271915;8;271691
3490;142;271915;45;271691
3491;103;272011;2;271691
3492;117;272011;0.15;271691
3493;102;271822;3;271691
3494;101;271822;31;271691
3495;105;271822;30;271691
3496;103;271822;0;271691
3497;117;271822;0.255;271691
3498;128;271822;0.129;271691
3499;133;271822;2;271691
3500;136;271822;3;271691
3501;137;271822;1;271691
3502;138;271822;137;271691
3503;139;271822;30;271691
3504;140;271822;30;271691
3505;141;271822;30;271691
3506;142;271822;137;271691
3507;144;271822;6;271691
3508;103;272093;2;271691
3509;117;272093;0.15;271691
3510;102;271787;1;271691
3511;101;271787;3;271691
3512;105;271787;3;271691
3513;103;271787;1;271691
3514;117;271787;0.4219;271691
3515;133;271787;1;271691
3516;136;271787;1;271691
3517;138;271787;26;271691
3518;139;271787;3;271691
3519;140;271787;3;271691
3520;141;271787;3;271691
3521;142;271787;26;271691
3522;103;272055;7;271691
3523;117;272055;0.15;271691
3524;103;272104;2;271691
3525;117;272104;0.15;271691
3526;103;271901;4;271691
3527;117;271901;0.15;271691
3528;102;271813;1;271691
3529;101;271813;8;271691
3530;105;271813;8;271691
3531;103;271813;1;271691
3532;117;271813;0.3482;271691
3533;128;271813;0.125;271691
3534;133;271813;1;271691
3535;136;271813;1;271691
3536;138;271813;33;271691
3537;139;271813;8;271691
3538;140;271813;8;271691
3539;141;271813;8;271691
3540;142;271813;33;271691
3541;103;272143;2;271691
3542;117;272143;0.3837;271691
3543;102;271845;8;271691
3544;101;271845;12;271691
3545;105;271845;12;271691
3546;103;271845;0;271691
3547;128;271845;0.0833;271691
3548;133;271845;4;271691
3549;136;271845;8;271691
3550;137;271845;4;271691
3551;138;271845;68;271691
3552;139;271845;12;271691
3553;140;271845;12;271691
3554;141;271845;12;271691
3555;142;271845;68;271691
3556;102;271761;7;271691
3557;101;271761;21;271691
3558;105;271761;18;271691
3559;103;271761;1;271691
